Date,Mean
1880-07-01,43.5638159716711
1880-07-02,27.765968477755735
1880-07-03,56.25231451027187
1880-07-04,33.979423443932525
1880-07-05,38.956166605715495
1880-07-06,50.52165079260974
1880-07-07,42.60437003608687
1880-07-08,65.43014595406736
1880-07-09,37.07143090276551
1880-07-10,52.670508693491826
1880-07-11,49.607171817725046
1880-07-12,38.31906502258803
1880-07-13,55.232766605317536
1880-07-14,48.28453668777752
1880-07-15,57.717905512136674
1880-07-16,58.235041539637315
1880-07-17,71.6323594928069
1880-07-18,63.36527949436392
1880-07-19,46.30818162057557
1880-07-20,47.60620822424074
1880-07-21,60.99659595887113
1880-07-22,56.55263730722598
1880-07-23,56.40131526097592
1880-07-24,33.830439556891655
1880-07-25,49.75673875601064
1880-07-26,42.61969090794311
1880-07-27,52.79924599043238
1880-07-28,49.01849610357042
1880-07-29,59.10178908092592
1880-07-30,53.17218215191302
1880-07-31,57.86327962108976
1880-08-01,45.33580903264057
1880-08-02,40.555537440817496
1880-08-03,45.899503067974514
1880-08-04,49.82979586138559
1880-08-05,53.791517355550816
1880-08-06,72.59308950690851
1880-08-07,49.577428483393575
1880-08-08,40.44054999507223
1880-08-09,46.540182243006136
1880-08-10,45.36404025353906
1880-08-11,54.81481473773462
1880-08-12,34.592029855553754
1880-08-13,50.632619942003316
1880-08-14,51.56506537965375
1880-08-15,52.32181036200276
1880-08-16,44.026839310346375
1880-08-17,47.62078270263993
1880-08-18,35.75939091017469
1880-08-19,45.066801166378056
1880-08-20,44.57138523983282
1880-08-21,54.16050046261425
1880-08-22,38.438175681780876
1880-08-23,57.81198101709993
1880-08-24,64.94484544491368
1880-08-25,29.300149749864673
1880-08-26,54.26258730778101
1880-08-27,56.76908035030245
1880-08-28,43.625629744477706
1880-08-29,46.02728185671202
1880-08-30,48.671194224130446
1880-08-31,47.02209120598272
1880-09-01,46.90987030952878
1880-09-02,33.23996193670023
1880-09-03,61.5233156478312
1880-09-04,60.79618592036821
1880-09-05,41.86635740795797
1880-09-06,35.33575672197486
1880-09-07,55.21064876452758
1880-09-08,44.242120301869335
1880-09-09,51.4195316332078
1880-09-10,46.806715828549045
1880-09-11,56.91538751070186
1880-09-12,56.94749143656006
1880-09-13,42.74402621536416
1880-09-14,36.166360446049445
1880-09-15,34.170616026649185
1880-09-16,56.10379379107205
1880-09-17,38.111407422159715
1880-09-18,44.93183645701313
1880-09-19,44.03685961549492
1880-09-20,49.47432703730454
1880-09-21,30.63720194153493
1880-09-22,51.887785967938285
1880-09-23,55.23891023834206
1880-09-24,50.88422087044661
1880-09-25,46.89113828301528
1880-09-26,50.97400166268783
1880-09-27,53.9904634564013
1880-09-28,22.274072435733498
1880-09-29,69.55912308250694
1880-09-30,53.90093322687927
1880-10-01,43.4759141761298
1880-10-02,46.09046624812399
1880-10-03,54.93741777349189
1880-10-04,48.83896060965633
1880-10-05,29.693155322185056
1880-10-06,70.6449286135932
1880-10-07,48.894593427675275
1880-10-08,60.201727117158
1880-10-09,43.079501522156086
1880-10-10,65.36377054245798
1880-10-11,52.8634368889228
1880-10-12,56.08843834475451
1880-10-13,39.547466338530455
1880-10-14,62.11145289682701
1880-10-15,56.89818164534788
1880-10-16,63.01846229564998
1880-10-17,43.71912440358421
1880-10-18,45.18972881539212
1880-10-19,73.03916697683943
1880-10-20,39.39984177278453
1880-10-21,48.64050299321679
1880-10-22,61.36891362602695
1880-10-23,50.977249677148556
1880-10-24,55.82953679753294
1880-10-25,46.005509707371246
1880-10-26,53.700558878475185
1880-10-27,36.93473148264683
1880-10-28,66.58130679618188
1880-10-29,48.818359548714305
1880-10-30,43.1982179600315
1880-10-31,56.66383082031914
1880-11-01,45.39280212611447
1880-11-02,36.65741528597246
1880-11-03,36.53282494202445
1880-11-04,56.937731526901324
1880-11-05,48.40426561853733
1880-11-06,48.662984403315605
1880-11-07,60.77743805976263
1880-11-08,38.73174191243257
1880-11-09,42.69322247135175
1880-11-10,46.15120190818725
1880-11-11,50.94351589317074
1880-11-12,49.57828548709421
1880-11-13,47.13112807610092
1880-11-14,49.38373597904353
1880-11-15,48.92694723708826
1880-11-16,42.80395611448207
1880-11-17,41.870070114459224
1880-11-18,52.745163577239396
1880-11-19,41.09084917004472
1880-11-20,38.42644740809146
1880-11-21,46.87707748874307
1880-11-22,48.42332983836184
1880-11-23,72.56723497298209
1880-11-24,42.952997241437664
1880-11-25,59.43260724969495
1880-11-26,57.47188334204632
1880-11-27,38.11055044796264
1880-11-28,57.732529774026
1880-11-29,38.16119359806682
1880-11-30,23.408277620032592
1880-12-01,56.06319524359381
1880-12-02,32.44109416562281
1880-12-03,54.509344618059146
1880-12-04,43.15989102262783
1880-12-05,66.59550796189872
1880-12-06,60.685093993160095
1880-12-07,45.46614196148612
1880-12-08,43.12162388971318
1880-12-09,37.8592259690588
1880-12-10,45.59077367707408
1880-12-11,47.19644504815491
1880-12-12,46.35306455608315
1880-12-13,51.56703855272364
1880-12-14,55.78521497728878
1880-12-15,53.49654456993174
1880-12-16,42.35856076093557
1880-12-17,35.62208526198422
1880-12-18,63.64531848102472
1880-12-19,43.105508154500626
1880-12-20,43.47706400064981
1880-12-21,44.78810687698889
1880-12-22,31.569304498433514
1880-12-23,45.22025995959513
1880-12-24,45.203441859920524
1880-12-25,56.203582983435126
1880-12-26,56.98457149107336
1880-12-27,50.037708890862696
1880-12-28,59.31848374114304
1880-12-29,53.39964983801262
1880-12-30,49.84317888397445
1880-12-31,51.60928168298223
1881-01-01,48.093465064186006
1881-01-02,46.0515048596655
1881-01-03,47.322664631060334
1881-01-04,38.71988668529993
1881-01-05,52.80441705316296
1881-01-06,40.06876389070419
1881-01-07,58.416312640736365
1881-01-08,47.50541419839051
1881-01-09,50.494949816500906
1881-01-10,54.93836776280956
1881-01-11,56.43314465062928
1881-01-12,34.293765913665474
1881-01-13,47.930963238360285
1881-01-14,58.801789120807825
1881-01-15,33.01894180567746
1881-01-16,53.87280475395063
1881-01-17,27.444357705978106
1881-01-18,39.77493156364396
1881-01-19,50.38630551840188
1881-01-20,33.43284897678046
1881-01-21,40.1448926231585
1881-01-22,35.281649925364135
1881-01-23,66.4813493220756
1881-01-24,51.64227755487334
1881-01-25,55.67290277852669
1881-01-26,47.77324899484846
1881-01-27,46.46568251242801
1881-01-28,33.83525811348967
1881-01-29,47.08162637252137
1881-01-30,42.38507788188377
1881-01-31,58.579239242923364
1881-02-01,61.411018666575735
1881-02-02,64.66578715574178
1881-02-03,58.52551939461232
1881-02-04,44.01346063077014
1881-02-05,38.84103014039606
1881-02-06,57.66663181645086
1881-02-07,53.56292817472289
1881-02-08,32.314615493229695
1881-02-09,53.55481792743769
1881-02-10,58.14519822487866
1881-02-11,50.5892558918163
1881-02-12,48.149463289906585
1881-02-13,41.923515123836445
1881-02-14,35.53465300436612
1881-02-15,58.002979493400275
1881-02-16,46.908855552282915
1881-02-17,47.66533338456307
1881-02-18,67.32721186919133
1881-02-19,56.8450110685919
1881-02-20,53.70825001281102
1881-02-21,51.42061805187236
1881-02-22,65.19994860765773
1881-02-23,67.19589307416194
1881-02-24,59.295051114795285
1881-02-25,55.822245913979245
1881-02-26,29.053969287938553
1881-02-27,51.237219142335064
1881-02-28,48.69893045806296
1881-03-01,50.939532293855684
1881-03-02,59.43046087322518
1881-03-03,22.603228328104436
1881-03-04,44.30687946529815
1881-03-05,52.69904354940761
1881-03-06,45.331544539472375
1881-03-07,35.830938868737405
1881-03-08,58.68963486896796
1881-03-09,52.76871905846128
1881-03-10,40.28895429555516
1881-03-11,53.14817204515824
1881-03-12,58.21585712049796
1881-03-13,50.05292646299361
1881-03-14,58.00564803430997
1881-03-15,50.78260175161661
1881-03-16,46.04771017345646
1881-03-17,38.40579483600087
1881-03-18,49.14069233028387
1881-03-19,51.94292938045772
1881-03-20,58.75832761587331
1881-03-21,48.84892531512773
1881-03-22,54.57415606220991
1881-03-23,40.353879862662716
1881-03-24,42.17370844172475
1881-03-25,48.896107009731125
1881-03-26,39.45371536014986
1881-03-27,58.20247837324681
1881-03-28,54.63130329318607
1881-03-29,52.790957643924536
1881-03-30,53.389041252159444
1881-03-31,70.21043561484797
1881-04-01,45.311358120332045
1881-04-02,27.985587144994422
1881-04-03,51.99300196896465
1881-04-04,49.49396459038334
1881-04-05,44.824809574895966
1881-04-06,40.2117014064123
1881-04-07,45.60810478197852
1881-04-08,51.81338429217821
1881-04-09,44.971832993574616
1881-04-10,74.12453679543748
1881-04-11,40.39495618366852
1881-04-12,42.06882637292328
1881-04-13,27.113799599854715
1881-04-14,52.51484415021537
1881-04-15,29.835933722002398
1881-04-16,44.60545366625499
1881-04-17,47.24329465439443
1881-04-18,42.902720341531115
1881-04-19,67.3887267745451
1881-04-20,59.94394391315499
1881-04-21,63.19136876301576
1881-04-22,41.17581181450082
1881-04-23,61.285940645145686
1881-04-24,54.96000946343962
1881-04-25,57.714059486768456
1881-04-26,60.29438828782767
1881-04-27,40.91236754040947
1881-04-28,45.756823790220984
1881-04-29,58.62596011328451
1881-04-30,23.443809070250673
1881-05-01,65.13328082573204
1881-05-02,55.53132064207584
1881-05-03,49.54296039339765
1881-05-04,52.20507655757173
1881-05-05,39.70064716691024
1881-05-06,46.500566354108955
1881-05-07,61.002843382203736
1881-05-08,62.98021972326221
1881-05-09,76.96224052563579
1881-05-10,49.26075333719585
1881-05-11,43.414470331949964
1881-05-12,44.85766034060011
1881-05-13,39.81958124712635
1881-05-14,49.22145244059149
1881-05-15,53.82732430012268
1881-05-16,49.657577194680464
1881-05-17,60.963468456657985
1881-05-18,47.65784198655464
1881-05-19,46.525493475014365
1881-05-20,44.187315231396745
1881-05-21,33.67365473765505
1881-05-22,34.32232275691546
1881-05-23,38.208420693623125
1881-05-24,63.014280716647605
1881-05-25,58.9526027288993
1881-05-26,63.749640663929895
1881-05-27,36.67788345405498
1881-05-28,30.3137531021398
1881-05-29,43.399436798659174
1881-05-30,51.75818953296028
1881-05-31,54.98690274909828
1881-06-01,60.47972155968053
1881-06-02,52.84279670807214
1881-06-03,67.42668780655632
1881-06-04,47.773943190516796
1881-06-05,40.86920781958204
1881-06-06,33.18781784505566
1881-06-07,41.1102864190455
1881-06-08,52.42117960985123
1881-06-09,41.11279742646369
1881-06-10,59.36742463535257
1881-06-11,64.12327706037443
1881-06-12,26.30413094773397
1881-06-13,58.64052300497648
1881-06-14,27.603959413382633
1881-06-15,54.01499055090287
1881-06-16,62.248705641936596
1881-06-17,50.648561063435764
1881-06-18,37.2031082679576
1881-06-19,44.14568795722227
1881-06-20,47.38354554289099
1881-06-21,48.17755216210057
1881-06-22,47.97103159233333
1881-06-23,48.901172206906864
1881-06-24,52.134800489101686
1881-06-25,37.91426346266779
1881-06-26,47.579801701297804
1881-06-27,65.18261170355706
1881-06-28,46.15354576857482
1881-06-29,45.561639068448024
1881-06-30,60.78197303714238
1881-07-01,24.408153336559035
1881-07-02,61.81378601288286
1881-07-03,43.68096241994833
1881-07-04,51.63928572452587
1881-07-05,50.963213559211965
1881-07-06,59.424681192203934
1881-07-07,47.32405253764652
1881-07-08,43.219742184355496
1881-07-09,62.97845790651099
1881-07-10,26.358261828588198
1881-07-11,50.20334181705243
1881-07-12,36.520745773708796
1881-07-13,42.38426611743441
1881-07-14,70.11256681463138
1881-07-15,49.55404573544143
1881-07-16,51.950696971513814
1881-07-17,32.184371442944084
1881-07-18,42.70955341205304
1881-07-19,51.96557400728785
1881-07-20,53.547576931132184
1881-07-21,56.16886554393279
1881-07-22,50.08627898917576
1881-07-23,55.270042084546596
1881-07-24,54.53781912635684
1881-07-25,31.702595889954686
1881-07-26,50.3700572191015
1881-07-27,57.679024077327036
1881-07-28,55.898798207345195
1881-07-29,46.3614119002921
1881-07-30,41.94373492460632
1881-07-31,38.816880756783675
1881-08-01,48.68945988458588
1881-08-02,61.33079879559722
1881-08-03,30.48195898518398
1881-08-04,43.40108270270502
1881-08-05,38.60197544573226
1881-08-06,57.849575212405
1881-08-07,44.45690373428699
1881-08-08,45.293623418452086
1881-08-09,47.83050430063351
1881-08-10,54.45393250894797
1881-08-11,46.076110018503634
1881-08-12,19.538569452000733
1881-08-13,55.4331189138752
1881-08-14,54.39042957672042
1881-08-15,47.804589716687865
1881-08-16,39.159633793280655
1881-08-17,53.517801106813586
1881-08-18,53.792355335355865
1881-08-19,45.29967117299125
1881-08-20,47.83268529424461
1881-08-21,40.698434974756786
1881-08-22,48.21410907912671
1881-08-23,34.49570654916519
1881-08-24,54.17318821031836
1881-08-25,40.556315091757064
1881-08-26,52.38103147832312
1881-08-27,35.940370837321005
1881-08-28,44.0994235413046
1881-08-29,48.895105949340724
1881-08-30,33.39300188130737
1881-08-31,51.15147873140092
1881-09-01,46.208524371200774
1881-09-02,32.57643802190769
1881-09-03,36.967572458876845
1881-09-04,56.051200840821664
1881-09-05,58.95555985551324
1881-09-06,48.68091360220033
1881-09-07,54.04761812040498
1881-09-08,52.23843563312911
1881-09-09,53.29622982127738
1881-09-10,62.85984007080293
1881-09-11,34.930016017857284
1881-09-12,56.76460732361623
1881-09-13,46.1799104442218
1881-09-14,47.7574106574836
1881-09-15,46.9775026954493
1881-09-16,46.24852883338716
1881-09-17,37.73803808216981
1881-09-18,51.83339199257601
1881-09-19,66.70943032788857
1881-09-20,49.43866979551243
1881-09-21,49.98614957264904
1881-09-22,43.12700962843336
1881-09-23,48.825254535818885
1881-09-24,54.66166426034031
1881-09-25,46.29757559295657
1881-09-26,45.46195958947999
1881-09-27,54.032645401632465
1881-09-28,40.81995230180954
1881-09-29,52.52496627076872
1881-09-30,58.20321797261422
1881-10-01,63.59948541679484
1881-10-02,49.09617992723053
1881-10-03,63.67597239806713
1881-10-04,60.34409886481518
1881-10-05,40.03787359628934
1881-10-06,37.82061488406849
1881-10-07,46.95036362145579
1881-10-08,60.289354925948544
1881-10-09,49.27712992439995
1881-10-10,43.99342442342211
1881-10-11,65.5224318004856
1881-10-12,52.869044880033464
1881-10-13,26.794057242092585
1881-10-14,53.171606262926886
1881-10-15,55.200406145708676
1881-10-16,52.25608654471104
1881-10-17,54.49712100231993
1881-10-18,49.327243910770186
1881-10-19,36.81604130355266
1881-10-20,46.29295996779547
1881-10-21,40.543842044437085
1881-10-22,40.67259089205622
1881-10-23,37.36931650897725
1881-10-24,54.524890926396466
1881-10-25,50.97896145412627
1881-10-26,45.51834637319292
1881-10-27,43.50662072269612
1881-10-28,49.76576894978548
1881-10-29,60.79194728112489
1881-10-30,29.95784284501085
1881-10-31,53.768765208508924
1881-11-01,44.54288025982218
1881-11-02,31.154141550205523
1881-11-03,30.54296916836041
1881-11-04,40.872165058647084
1881-11-05,52.19509555793045
1881-11-06,53.930629339800916
1881-11-07,40.610184273222146
1881-11-08,60.17020991413244
1881-11-09,64.22983496516106
1881-11-10,53.9608658495656
1881-11-11,44.08597332191889
1881-11-12,61.244191845103686
1881-11-13,57.553956956633385
1881-11-14,58.67407411354918
1881-11-15,43.43536325028469
1881-11-16,21.654454947252976
1881-11-17,71.16791021483675
1881-11-18,33.89121596550066
1881-11-19,49.64231928139779
1881-11-20,73.8074535121975
1881-11-21,53.30576756274374
1881-11-22,59.49246473558236
1881-11-23,34.976034306182875
1881-11-24,32.223330452662935
1881-11-25,44.67297208020445
1881-11-26,60.907497344345
1881-11-27,46.5375055235269
1881-11-28,42.053636789285015
1881-11-29,51.979672899449675
1881-11-30,60.819352184772654
1881-12-01,35.55059800926628
1881-12-02,37.89457005876648
1881-12-03,42.11330745490634
1881-12-04,60.94638374712091
1881-12-05,52.34821525948732
1881-12-06,71.32153410570444
1881-12-07,59.36445725831116
1881-12-08,49.6490482313033
1881-12-09,62.65077838088766
1881-12-10,52.11497012731878
1881-12-11,42.95078647492555
1881-12-12,56.799748442451026
1881-12-13,43.036733461389176
1881-12-14,47.09602899196133
1881-12-15,63.277826959579826
1881-12-16,48.987185137826
1881-12-17,41.968586126583716
1881-12-18,45.35662308564508
1881-12-19,60.21790585588673
1881-12-20,44.47459326583271
1881-12-21,46.13129153149353
1881-12-22,44.897072603663716
1881-12-23,51.8392549434031
1881-12-24,46.145102396243914
1881-12-25,33.98163951027463
1881-12-26,41.128190581549596
1881-12-27,40.67210958493562
1881-12-28,62.43319384455155
1881-12-29,58.126740421090425
1881-12-30,55.87259379399826
1881-12-31,44.946416827355904
1882-01-01,41.84208458006029
1882-01-02,44.92482398342643
1882-01-03,39.48119897448326
1882-01-04,74.97200391587008
1882-01-05,27.54678351628598
1882-01-06,55.64008535073809
1882-01-07,37.15447702007473
1882-01-08,48.95656508505307
1882-01-09,40.119980575062655
1882-01-10,38.223710375173695
1882-01-11,38.598036990650385
1882-01-12,67.54986153742058
1882-01-13,48.67011577690408
1882-01-14,42.342978055219135
1882-01-15,55.55786964082873
1882-01-16,50.103493145662995
1882-01-17,57.20033759341653
1882-01-18,31.7574334406217
1882-01-19,53.03603904462001
1882-01-20,57.726948371023816
1882-01-21,33.384017088854364
1882-01-22,54.48195284423313
1882-01-23,66.96181572828161
1882-01-24,49.85142296645297
1882-01-25,58.21405937024811
1882-01-26,56.7057045031091
1882-01-27,42.92494302489423
1882-01-28,50.39766734586495
1882-01-29,34.33005289138397
1882-01-30,45.48696962897474
1882-01-31,52.65687974966236
1882-02-01,57.23100493737798
1882-02-02,50.246121252479114
1882-02-03,57.19983730143166
1882-02-04,38.970937870446306
1882-02-05,48.98302725445129
1882-02-06,50.19279384513077
1882-02-07,68.49591246679637
1882-02-08,47.85833343799916
1882-02-09,45.009833620058174
1882-02-10,50.213512238435484
1882-02-11,40.80886555130056
1882-02-12,51.92753849065216
1882-02-13,46.34944783453742
1882-02-14,32.08672451958816
1882-02-15,49.41413448866139
1882-02-16,46.82456906069801
1882-02-17,33.675766979320166
1882-02-18,49.328658453854786
1882-02-19,64.89355962074481
1882-02-20,55.21303748275714
1882-02-21,56.11927192731158
1882-02-22,36.585032744169574
1882-02-23,54.768983689222225
1882-02-24,51.484495813800784
1882-02-25,55.290452383344316
1882-02-26,54.22628621708826
1882-02-27,36.402192744961866
1882-02-28,49.585991884420324
1882-03-01,42.42129139574834
1882-03-02,49.49915905715178
1882-03-03,41.0259907309817
1882-03-04,63.12470367140996
1882-03-05,41.41027611555658
1882-03-06,41.01057843534464
1882-03-07,50.74586406543553
1882-03-08,39.22900930596005
1882-03-09,45.75336697567134
1882-03-10,41.70035402462038
1882-03-11,64.11172063889612
1882-03-12,57.858038268311724
1882-03-13,49.42530481534605
1882-03-14,46.087829478259835
1882-03-15,59.40917614575113
1882-03-16,54.05204080322888
1882-03-17,54.98052404682856
1882-03-18,49.7380776265575
1882-03-19,33.11769972228568
1882-03-20,48.87534017440447
1882-03-21,44.675100807909324
1882-03-22,56.45055273459877
1882-03-23,60.11842432994189
1882-03-24,43.42048955238831
1882-03-25,54.683852342770514
1882-03-26,67.35878997685714
1882-03-27,43.32287279429441
1882-03-28,66.81921740073138
1882-03-29,41.47414152829353
1882-03-30,50.22959755607951
1882-03-31,49.88854388158159
1882-04-01,50.114988998700625
1882-04-02,41.62321958092055
1882-04-03,44.0881689623557
1882-04-04,43.32279713640601
1882-04-05,53.26962595404457
1882-04-06,53.300351145103114
1882-04-07,72.25944331738259
1882-04-08,63.709890062911214
1882-04-09,44.90156757861521
1882-04-10,53.24869615796186
1882-04-11,59.97117980791759
1882-04-12,50.306018243385175
1882-04-13,49.30358421553064
1882-04-14,50.51574942769889
1882-04-15,58.672766288084276
1882-04-16,41.51679477194767
1882-04-17,46.74330531179826
1882-04-18,54.70433144846482
1882-04-19,53.11447071554156
1882-04-20,52.39582759856391
1882-04-21,46.30198833696197
1882-04-22,59.72535789142537
1882-04-23,71.33868247204538
1882-04-24,54.064154936762066
1882-04-25,48.0682329845016
1882-04-26,57.557402888945425
1882-04-27,44.6086736324701
1882-04-28,42.50309655297103
1882-04-29,50.32808747613712
1882-04-30,24.172033670300554
1882-05-01,38.460496363479905
1882-05-02,46.52038144079154
1882-05-03,36.466111418522864
1882-05-04,39.6735689810787
1882-05-05,45.632516625419925
1882-05-06,33.570347064693905
1882-05-07,45.93928203740168
1882-05-08,44.647298354671555
1882-05-09,50.25405208385016
1882-05-10,61.541840304940195
1882-05-11,51.72504416492866
1882-05-12,50.21062021342063
1882-05-13,50.99454457030712
1882-05-14,52.27392775121128
1882-05-15,39.83261351390231
1882-05-16,48.85224675229202
1882-05-17,53.08751241836613
1882-05-18,36.292400174569394
1882-05-19,58.65652922815853
1882-05-20,60.813760344581894
1882-05-21,43.68624011550611
1882-05-22,47.58662208546895
1882-05-23,41.21809657189927
1882-05-24,56.99380483587817
1882-05-25,39.38777712554091
1882-05-26,47.775229897570796
1882-05-27,41.41080092192328
1882-05-28,50.509542770112894
1882-05-29,32.05770728510279
1882-05-30,63.26461642365693
1882-05-31,40.353935757937364
1882-06-01,50.59894683116276
1882-06-02,47.87476955229691
1882-06-03,42.378854880775016
1882-06-04,41.12219863364065
1882-06-05,59.3639854355246
1882-06-06,44.743594068980606
1882-06-07,52.71170184637311
1882-06-08,41.98503114605625
1882-06-09,43.528185681522395
1882-06-10,54.722471500878484
1882-06-11,59.304084961111165
1882-06-12,48.2468359767298
1882-06-13,35.78080128359563
1882-06-14,69.97956079750004
1882-06-15,41.434506917657906
1882-06-16,34.58412600328212
1882-06-17,75.94424587768152
1882-06-18,45.95967706149063
1882-06-19,35.38267311738592
1882-06-20,43.16560233211318
1882-06-21,53.67544896022269
1882-06-22,51.903115575939395
1882-06-23,41.4827080274641
1882-06-24,68.22723600127959
1882-06-25,44.78420322006627
1882-06-26,38.15313409588448
1882-06-27,59.6069339846066
1882-06-28,63.29062846539682
1882-06-29,41.825069023837735
1882-06-30,35.98652706960689
1882-07-01,60.304382674156045
1882-07-02,29.526763869420382
1882-07-03,37.733783406033844
1882-07-04,59.674461500502346
1882-07-05,49.4464745197761
1882-07-06,47.36062651407312
1882-07-07,53.52816606494378
1882-07-08,48.47225576454591
1882-07-09,37.0131327783691
1882-07-10,62.76075346006188
1882-07-11,63.25014052886815
1882-07-12,52.053325637779594
1882-07-13,50.4513401543201
1882-07-14,73.39624806020058
1882-07-15,47.235671549841626
1882-07-16,47.40423018165961
1882-07-17,53.64481249240506
1882-07-18,64.71321956142339
1882-07-19,65.92770754417484
1882-07-20,47.41427368323229
